Timestamp,MasterMeter-Triacta Meter 1 Active Power,MasterMeter-Triacta Meter 2 Active Power,MasterMeter-Triacta Meter 3 Active Power,MasterMeter-Triacta Meter 4 Active Power,MasterMeter-Triacta Meter 5 Active Power
2019-04-27T11:00:00.000-04:00,501.0504913330078,581.7012176513672,581.7012176513672,391.58702850341797,377.5780029296875
2019-04-27T12:00:00.000-04:00,515.8792953491211,591.9971923828125,591.9971923828125,406.43070220947266,398.52112579345703
2019-04-27T13:00:00.000-04:00,515.7765731811523,581.3479461669922,581.3479461669922,389.7108154296875,383.52879333496094
2019-04-27T14:00:00.000-04:00,499.1153106689453,582.8939208984375,582.8939208984375,382.8627166748047,381.69075775146484
2019-04-27T15:00:00.000-04:00,506.7592010498047,557.7039947509766,557.7039947509766,381.8723678588867,344.6644821166992
2019-04-27T16:00:00.000-04:00,496.2191390991211,574.134765625,574.134765625,397.0551071166992,359.4988327026367
2019-04-27T17:00:00.000-04:00,487.93846893310547,558.3970947265625,558.3970947265625,375.76951599121094,349.6395950317383
2019-04-27T18:00:00.000-04:00,476.4294128417969,544.6637115478516,544.6637115478516,387.01287841796875,354.9580993652344
2019-04-27T19:00:00.000-04:00,460.0168991088867,556.875244140625,556.875244140625,369.21788024902344,342.69950103759766
2019-04-27T20:00:00.000-04:00,456.07703399658203,515.0582046508789,515.0582046508789,367.2480697631836,371.2784423828125
2019-04-27T21:00:00.000-04:00,460.588134765625,516.845832824707,516.845832824707,370.23963928222656,373.4463195800781
2019-04-27T22:00:00.000-04:00,464.00988006591797,511.50621032714844,511.50621032714844,363.12340545654297,338.0906753540039
2019-04-27T23:00:00.000-04:00,454.03833770751953,510.42279052734375,510.42279052734375,372.267822265625,322.02232360839844
2019-04-28T00:00:00.000-04:00,452.25028228759766,500.68096923828125,500.68096923828125,363.5697937011719,325.3568572998047
2019-04-28T01:00:00.000-04:00,431.81151580810547,512.1213912963867,512.1213912963867,413.65641021728516,319.1833953857422
2019-04-28T02:00:00.000-04:00,426.0405578613281,517.8074645996094,517.8074645996094,410.35032653808594,322.77271270751953
2019-04-28T03:00:00.000-04:00,428.9936752319336,509.9210510253906,509.9210510253906,409.29102325439453,332.1400451660156
2019-04-28T04:00:00.000-04:00,425.12316131591797,515.7661285400391,515.7661285400391,418.4965133666992,350.3878707885742
2019-04-28T05:00:00.000-04:00,424.6118469238281,503.6268844604492,503.6268844604492,401.66796112060547,341.331787109375
2019-04-28T06:00:00.000-04:00,432.8996353149414,508.2999267578125,508.2999267578125,403.8849563598633,364.0183792114258
2019-04-28T07:00:00.000-04:00,446.15132904052734,515.6763305664062,515.6763305664062,425.30919647216797,362.5342102050781
2019-04-28T08:00:00.000-04:00,461.9032745361328,535.7878570556641,535.7878570556641,435.2735824584961,373.84617614746094
2019-04-28T09:00:00.000-04:00,461.6203384399414,548.0835723876953,548.0835723876953,406.0094757080078,365.2067413330078
2019-04-28T10:00:00.000-04:00,465.7393264770508,548.5597076416016,548.5597076416016,426.8169250488281,362.91896057128906
2019-04-28T11:00:00.000-04:00,456.9990692138672,529.8615570068359,529.8615570068359,454.1098403930664,348.3504409790039
2019-04-28T12:00:00.000-04:00,478.69278717041016,534.0525360107422,534.0525360107422,435.8741760253906,362.64720153808594
2019-04-28T13:00:00.000-04:00,473.2250518798828,543.1841888427734,543.1841888427734,448.7096710205078,365.4877166748047
2019-04-28T14:00:00.000-04:00,467.7985153198242,531.7370223999023,531.7370223999023,441.5542755126953,372.8209915161133
2019-04-28T15:00:00.000-04:00,485.5477066040039,533.3480377197266,533.3480377197266,458.44671630859375,365.0582580566406
2019-04-28T16:00:00.000-04:00,464.85196685791016,547.2967224121094,547.2967224121094,462.13924407958984,358.5286331176758
2019-04-28T17:00:00.000-04:00,479.72471618652344,523.677864074707,523.677864074707,437.4734802246094,357.61914825439453
2019-04-28T18:00:00.000-04:00,469.98878479003906,536.9953308105469,536.9953308105469,447.9734878540039,364.9569091796875
2019-04-28T19:00:00.000-04:00,481.4746780395508,539.0692749023438,539.0692749023438,440.00963592529297,385.6509780883789
2019-04-28T20:00:00.000-04:00,484.4846725463867,528.02294921875,528.02294921875,442.091064453125,389.7913589477539
2019-04-28T21:00:00.000-04:00,480.40050506591797,527.44091796875,527.44091796875,455.8726272583008,380.6968460083008
2019-04-28T22:00:00.000-04:00,453.53174591064453,531.5332717895508,531.5332717895508,450.6434860229492,379.72344970703125
2019-04-28T23:00:00.000-04:00,464.5204772949219,499.2828598022461,499.2828598022461,433.7830276489258,371.1118927001953
2019-04-29T00:00:00.000-04:00,474.2881774902344,515.5342025756836,515.5342025756836,437.4118423461914,379.3144760131836
2019-04-29T01:00:00.000-04:00,462.7307357788086,509.89310455322266,509.89310455322266,426.5272521972656,363.8651657104492
2019-04-29T02:00:00.000-04:00,471.72144317626953,501.07395935058594,501.07395935058594,436.8560791015625,359.0942687988281
2019-04-29T03:00:00.000-04:00,482.507080078125,504.0364532470703,504.0364532470703,424.0675811767578,368.9552230834961
2019-04-29T04:00:00.000-04:00,468.46153259277344,523.8799591064453,523.8799591064453,431.8393249511719,347.69229888916016
2019-04-29T05:00:00.000-04:00,461.1555938720703,542.8371887207031,542.8371887207031,446.5543212890625,345.9129867553711
2019-04-29T06:00:00.000-04:00,563.9757614135742,602.5193939208984,602.5193939208984,480.11395263671875,395.63768005371094
2019-04-29T07:00:00.000-04:00,649.9101867675781,664.6353302001953,664.6353302001953,511.6600112915039,458.2553939819336
2019-04-29T08:00:00.000-04:00,704.4055328369141,756.3787689208984,756.3787689208984,620.1517333984375,543.9278106689453
2019-04-29T09:00:00.000-04:00,797.2958251953125,809.478955078125,809.478955078125,578.1410522460938,607.0737060546875
2019-04-29T10:00:00.000-04:00,779.4437459309896,842.0936889648438,842.0936889648438,596.0739949544271,622.1706746419271
2019-04-29T11:00:00.000-04:00,771.4921569824219,828.5962982177734,828.5962982177734,713.2577056884766,573.2146911621094
2019-04-29T12:00:00.000-04:00,762.9883117675781,826.1968841552734,826.1968841552734,753.1572265625,598.5859375
2019-04-29T13:00:00.000-04:00,757.3888092041016,805.2985992431641,805.2985992431641,656.4921722412109,583.5451354980469
2019-04-29T14:00:00.000-04:00,737.8298797607422,796.597900390625,796.597900390625,740.0292510986328,605.6709289550781
2019-04-29T15:00:00.000-04:00,762.1918029785156,787.9302825927734,787.9302825927734,759.4837341308594,592.3933563232422
2019-04-29T16:00:00.000-04:00,694.2772979736328,781.8476867675781,781.8476867675781,745.5328674316406,569.2606964111328
2019-04-29T17:00:00.000-04:00,653.0044860839844,762.2583770751953,762.2583770751953,793.4538421630859,548.8008193969727
2019-04-29T18:00:00.000-04:00,595.3741302490234,663.0760345458984,663.0760345458984,743.5748596191406,501.9393615722656
2019-04-29T19:00:00.000-04:00,565.5377960205078,612.3904876708984,612.3904876708984,707.6675109863281,416.4451904296875
2019-04-29T20:00:00.000-04:00,538.8406219482422,556.9917602539062,556.9917602539062,707.5201721191406,403.1990203857422
2019-04-29T21:00:00.000-04:00,526.3904037475586,544.5804595947266,544.5804595947266,683.9657287597656,407.8685531616211
2019-04-29T22:00:00.000-04:00,528.9118804931641,532.3235549926758,532.3235549926758,679.863037109375,407.4824752807617
2019-04-29T23:00:00.000-04:00,489.2447509765625,510.72632598876953,510.72632598876953,640.7999877929688,365.0565872192383
2019-04-30T00:00:00.000-04:00,474.4901809692383,515.302360534668,515.302360534668,637.5097045898438,356.98951721191406
2019-04-30T01:00:00.000-04:00,457.16365814208984,504.0120162963867,504.0120162963867,613.7913208007812,360.62879180908203
2019-04-30T02:00:00.000-04:00,471.9427719116211,513.808952331543,513.808952331543,612.1213684082031,347.44496154785156
2019-04-30T03:00:00.000-04:00,462.1152114868164,470.65352630615234,470.65352630615234,612.7754211425781,351.8162307739258
2019-04-30T04:00:00.000-04:00,458.60872650146484,498.5774383544922,498.5774383544922,616.8863372802734,347.93357849121094
2019-04-30T05:00:00.000-04:00,470.43848419189453,538.4796142578125,538.4796142578125,642.4458618164062,346.1183853149414
2019-04-30T06:00:00.000-04:00,571.7326965332031,600.0221710205078,600.0221710205078,675.6540222167969,406.80369567871094
2019-04-30T07:00:00.000-04:00,664.4788513183594,670.4504547119141,670.4504547119141,692.9987640380859,465.9346923828125
2019-04-30T08:00:00.000-04:00,696.5357208251953,755.9109954833984,755.9109954833984,834.5600128173828,562.3992156982422
2019-04-30T09:00:00.000-04:00,767.2254333496094,814.0966491699219,814.0966491699219,723.7999267578125,619.1307220458984
2019-04-30T10:00:00.000-04:00,799.0380859375,842.8392791748047,842.8392791748047,742.2772521972656,637.6877288818359
